,ID,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,thirties,fifties,zeros,overall_average,strike_rate,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s
525,526,TWM Latham,New Zealand,10,163,1,161,0,1,0,0,18.11111111,95.28680756,0,10,,,,,,,,,,10,163,0,1,0,0,1,18.11111111,0,0,163,1,18.11111111,0,0,0,1,0,0
526,527,TGJ Gruijters,Netherlands,4,40,2,41,0,0,0,0,20,92.60416667,2,2,24,1,24,0,0,0,0,0,0,4,40,0,0,0,0,2,20,0,0,16,1,16,0,0,0,0,0,0
527,528,HDRL Thirimanne,Sri Lanka,20,291,3,269,0,3,0,1,17.11764706,98.77008939,10,10,123,1,13.66666667,0,0,0,1,0,0,10,166,1,2,0,0,2,20.75,0,0,168,2,21,0,0,1,2,0,0
528,529,KS Lokuarachchi,Sri Lanka,2,11,0,13,0,0,0,1,5.5,55,2,0,11,0,5.5,0,0,1,0,0,0,2,11,1,0,0,0,0,5.5,0,0,,,,,,,,,
529,530,SMSM Senanayake,Sri Lanka,11,56,5,69,0,0,0,2,9.333333333,73.17614649,6,5,18,3,6,0,0,1,0,0,0,10,55,2,0,0,0,5,11,0,0,38,2,12.66666667,0,0,1,0,0,0
530,531,PL Mommsen,Scotland,13,324,2,264,0,3,2,1,29.45454545,105.226094,0,13,,,,,,,,,,10,298,0,3,2,0,2,37.25,0,0,324,2,29.45454545,0,0,1,3,2,0
531,532,R Flannigan,Scotland,2,33,1,28,0,0,0,0,33,119.2307692,0,2,,,,,,,,,,2,33,0,0,0,0,1,33,0,0,33,1,33,0,0,0,0,0,0
532,533,CD Wallace,Scotland,9,77,4,69,0,0,0,2,15.4,80.6042885,0,9,,,,,,,,,,9,77,2,0,0,0,4,15.4,0,0,77,4,15.4,0,0,2,0,0,0
533,534,PA Desai,Canada,1,4,1,7,0,0,0,0,0,57.14285714,0,1,,,,,,,,,,1,4,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0
534,535,Ziaur Rahman,Bangladesh,9,94,3,77,0,1,0,2,15.66666667,104.5877325,4,5,15,0,3.75,0,0,2,0,0,0,9,94,2,1,0,0,3,15.66666667,0,0,79,3,39.5,0,0,0,1,0,0
535,536,MC Sorensen,Ireland,9,69,5,67,0,0,0,1,17.25,91.94953195,1,8,12,1,0,0,0,0,0,0,0,9,69,1,0,0,0,5,17.25,0,0,57,4,14.25,0,0,1,0,0,0
536,537,Shakeel Ansar,Pakistan,1,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
537,538,F du Plessis,South Africa,50,1528,8,1168,1,8,10,0,36.38095238,121.2172724,24,26,793,5,41.73684211,0,0,0,4,5,1,10,303,0,0,3,0,1,33.66666667,0,0,735,3,31.95652174,0,0,0,4,5,0
538,539,EMDY Munaweera,Sri Lanka,13,215,1,172,0,2,1,1,17.91666667,108.119824,7,6,104,1,17.33333333,0,0,0,0,1,0,10,181,1,2,1,0,0,18.1,0,0,111,0,18.5,0,0,1,2,0,0
539,540,BV Vitori,Zimbabwe,2,8,2,7,0,0,0,0,0,104.1666667,1,1,1,1,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0
540,541,GJ Maxwell,Australia,65,1780,9,1170,3,9,9,2,31.78571429,126.0887761,18,47,463,3,30.86666667,0,0,1,3,2,1,10,203,0,0,2,0,0,20.3,0,0,1317,6,32.12195122,0,0,1,6,7,2
541,542,PJ Cummins,Australia,9,48,3,44,0,0,0,1,8,111.8783069,2,7,6,0,3,0,0,0,0,0,0,9,48,1,0,0,0,3,8,0,0,42,3,10.5,0,0,1,0,0,0
542,543,Nasir Jamshed,Pakistan,18,363,1,328,0,2,2,1,21.35294118,94.78333074,0,18,,,,,,,,,,10,147,0,1,0,0,0,14.7,0,0,363,1,21.35294118,0,0,1,2,2,0
543,544,Najibullah Zadran,Afghanistan,53,1058,25,770,0,10,4,3,37.78571429,129.9254187,0,53,,,,,,,,,,10,217,2,1,1,0,5,43.4,0,0,1058,25,37.78571429,0,0,3,10,4,0
544,545,Dawlat Zadran,Afghanistan,13,68,5,46,0,0,0,4,8.5,147.1245421,0,13,,,,,,,,,,10,52,3,0,0,0,5,10.4,0,0,68,5,8.5,0,0,4,0,0,0
545,546,Elias Sunny,Bangladesh,2,6,1,4,0,0,0,0,6,133.3333333,0,2,,,,,,,,,,2,6,0,0,0,0,1,6,0,0,6,1,6,0,0,0,0,0,0
546,547,T van der Gugten,Netherlands,10,109,2,82,0,1,0,1,13.625,115.6341991,4,6,37,1,12.33333333,0,0,1,0,0,0,10,109,1,1,0,0,2,13.625,0,0,72,1,14.4,0,0,0,1,0,0
547,548,Ahsan Malik,Netherlands,7,24,6,25,0,0,0,1,24,118.8888889,1,6,4,1,0,0,0,0,0,0,0,7,24,1,0,0,0,6,24,0,0,20,5,20,0,0,1,0,0,0
548,549,Raza Hasan,Pakistan,2,18,2,25,0,0,0,0,0,70.83333333,0,2,,,,,,,,,,2,18,0,0,0,0,2,0,0,0,18,2,0,0,0,0,0,0,0
549,550,Izatullah Dawlatzai,Afghanistan,2,24,2,15,0,0,0,1,0,100,0,2,,,,,,,,,,2,24,1,0,0,0,2,0,0,0,24,2,0,0,0,1,0,0,0
550,551,RMS Eranga,Sri Lanka,1,6,0,8,0,0,0,0,6,75,1,0,6,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,6,0,0,,,,,,,,,
551,552,MA Starc,Australia,9,24,6,28,0,0,0,0,8,102.5925926,1,8,1,0,1,0,0,0,0,0,0,9,24,0,0,0,0,6,8,0,0,23,6,11.5,0,0,0,0,0,0
552,553,S Badree,West Indies,15,43,9,69,0,0,0,1,7.166666667,69.55555556,4,11,10,3,10,0,0,0,0,0,0,10,19,1,0,0,0,6,4.75,0,0,33,6,6.6,0,0,1,0,0,0
553,554,ST Finn,England,3,14,2,19,0,0,0,0,14,65.55555556,0,3,,,,,,,,,,3,14,0,0,0,0,2,14,0,0,14,2,14,0,0,0,0,0,0
554,555,MDKJ Perera,Sri Lanka,46,1293,1,988,0,3,12,0,28.73333333,118.4698104,23,23,649,0,28.2173913,0,0,0,1,7,0,10,247,0,1,2,0,0,24.7,0,0,644,1,29.27272727,0,0,0,2,5,0
555,556,JC Tredwell,England,5,32,2,21,0,0,0,1,10.66666667,103.3333333,0,5,,,,,,,,,,5,32,1,0,0,0,2,10.66666667,0,0,32,2,10.66666667,0,0,1,0,0,0
556,557,C Munro,New Zealand,61,1724,7,1132,3,8,11,5,31.92592593,127.701759,36,25,1178,3,35.6969697,0,0,3,5,9,2,10,288,0,2,2,0,0,28.8,0,0,546,4,26,0,0,2,3,2,1
557,558,CJ Anderson,New Zealand,24,485,5,363,0,3,2,3,25.52631579,109.9914938,9,15,207,2,29.57142857,0,0,2,0,2,0,10,222,1,1,1,0,2,27.75,0,0,278,3,23.16666667,0,0,1,3,0,0
558,559,JDS Neesham,New Zealand,22,324,7,216,0,3,0,2,21.6,122.9162462,12,10,191,4,23.875,0,0,1,2,0,0,10,202,1,3,0,0,4,33.66666667,0,0,133,3,19,0,0,1,1,0,0
559,560,RM Hira,New Zealand,3,37,1,34,0,0,0,0,18.5,113.4265734,1,2,20,1,0,0,0,0,0,0,0,3,37,0,0,0,0,1,18.5,0,0,17,0,8.5,0,0,0,0,0,0
560,561,MJ McClenaghan,New Zealand,7,24,3,23,0,0,0,2,6,137.244898,1,6,6,1,0,0,0,0,0,0,0,7,24,2,0,0,0,3,6,0,0,18,2,4.5,0,0,2,0,0,0
561,562,H Davids,South Africa,9,161,0,138,0,0,2,2,17.88888889,74.29987801,5,4,153,0,30.6,0,0,0,0,2,0,9,161,2,0,2,0,0,17.88888889,0,0,8,0,2,0,0,2,0,0,0
562,563,Q de Kock,South Africa,46,1303,5,978,0,15,6,3,31.7804878,123.1751605,21,25,619,2,32.57894737,0,0,0,8,3,0,10,364,0,4,3,0,1,40.44444444,0,0,684,3,31.09090909,0,0,3,7,3,0
563,564,HD Rutherford,New Zealand,7,151,0,107,0,1,1,1,21.57142857,109.1931542,3,4,69,0,23,0,0,0,1,0,0,7,151,1,1,1,0,0,21.57142857,0,0,82,0,20.5,0,0,1,0,1,0
564,565,TA Boult,New Zealand,8,28,3,39,0,0,0,1,5.6,73.73511905,6,2,20,3,6.666666667,0,0,1,0,0,0,8,28,1,0,0,0,3,5.6,0,0,8,0,4,0,0,0,0,0,0
565,566,B Kumar,India,9,23,5,30,0,0,0,2,5.75,79.62962963,4,5,9,2,4.5,0,0,1,0,0,0,9,23,2,0,0,0,5,5.75,0,0,14,3,7,0,0,1,0,0,0
566,567,PP Chawla,India,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,
567,568,Anamul Haque,Bangladesh,13,355,3,304,0,4,1,1,35.5,112.1298222,12,1,336,2,33.6,0,0,1,4,1,0,10,251,1,4,0,0,3,35.85714286,0,0,19,1,0,0,0,0,0,0,0
568,569,BJ Rohrer,Australia,1,16,0,14,0,0,0,0,16,114.2857143,0,1,,,,,,,,,,1,16,0,0,0,0,0,16,0,0,16,0,16,0,0,0,0,0,0
569,570,JP Faulkner,Australia,18,159,8,143,0,1,0,0,15.9,111.8934987,7,11,87,2,17.4,0,0,0,1,0,0,10,62,0,0,0,0,4,10.33333333,0,0,72,6,14.4,0,0,0,0,0,0
570,571,NM Coulter-Nile,Australia,15,150,4,122,0,1,0,3,13.63636364,94.0580069,3,12,33,2,33,0,0,0,0,0,0,10,109,1,1,0,0,2,13.625,0,0,117,2,11.7,0,0,3,1,0,0
571,572,BCJ Cutting,Australia,4,40,0,28,0,0,0,1,10,98.89705882,2,2,35,0,17.5,0,0,0,0,0,0,4,40,1,0,0,0,0,10,0,0,5,0,2.5,0,0,1,0,0,0
572,573,SC Williams,Zimbabwe,44,889,6,691,0,4,6,4,23.39473684,111.4638739,10,34,213,2,26.625,0,0,0,1,1,0,10,236,0,0,2,0,1,26.22222222,0,0,676,4,22.53333333,0,0,4,3,5,0
573,574,Sikandar Raza,Zimbabwe,37,520,3,489,0,4,1,0,15.29411765,96.75209189,11,26,221,1,22.1,0,0,0,2,1,0,10,138,0,1,0,0,1,15.33333333,0,0,299,2,12.45833333,0,0,0,2,0,0
574,575,CT Mutombodzi,Zimbabwe,14,134,3,149,0,1,0,2,12.18181818,66.27211786,3,11,15,1,7.5,0,0,1,0,0,0,10,116,2,1,0,0,2,14.5,0,0,119,2,13.22222222,0,0,1,1,0,0
575,576,Shamsur Rahman,Bangladesh,8,86,0,86,0,0,1,2,10.75,73.48157051,5,3,31,0,6.2,0,0,1,0,0,0,8,86,2,0,1,0,0,10.75,0,0,55,0,18.33333333,0,0,1,0,1,0
576,577,Sohag Gazi,Bangladesh,6,57,3,60,0,0,0,0,19,92.53968254,3,3,38,1,19,0,0,0,0,0,0,6,57,0,0,0,0,3,19,0,0,19,2,19,0,0,0,0,0,0
577,578,Mominul Haque,Bangladesh,4,60,1,53,0,0,0,0,20,118.6111111,2,2,25,0,12.5,0,0,0,0,0,0,4,60,0,0,0,0,1,20,0,0,35,1,35,0,0,0,0,0,0
578,579,NM Carter,Scotland,2,4,0,13,0,0,0,0,2,29.76190476,0,2,,,,,,,,,,2,4,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0
579,580,MW Machan,Scotland,12,364,5,281,0,3,3,0,52,151.8198968,0,12,,,,,,,,,,10,283,0,1,3,0,4,47.16666667,0,0,364,5,52,0,0,0,3,3,0
580,581,MM Iqbal,Scotland,2,34,0,34,0,1,0,0,17,78.83597884,0,2,,,,,,,,,,2,34,0,1,0,0,0,17,0,0,34,0,17,0,0,0,1,0,0
581,582,D Murphy,Scotland,4,35,3,35,0,0,0,0,35,105.0595238,0,4,,,,,,,,,,4,35,0,0,0,0,3,35,0,0,35,3,35,0,0,0,0,0,0
582,583,N M'shangwe,Zimbabwe,2,5,1,4,0,0,0,1,5,83.33333333,1,1,0,0,0,0,0,1,0,0,0,2,5,1,0,0,0,1,5,0,0,5,1,0,0,0,0,0,0,0
583,584,MJG Rippon,Netherlands,8,169,2,153,0,3,0,1,28.16666667,92.74438464,0,8,,,,,,,,,,8,169,1,3,0,0,2,28.16666667,0,0,169,2,28.16666667,0,0,1,3,0,0
584,585,PA van Meekeren,Netherlands,7,39,1,39,0,0,0,1,6.5,84.43104515,2,5,12,0,6,0,0,0,0,0,0,7,39,1,0,0,0,1,6.5,0,0,27,1,6.75,0,0,1,0,0,0
585,586,Umar Amin,Pakistan,9,142,0,128,0,2,0,3,15.77777778,91.61468486,1,8,45,0,45,0,0,0,1,0,0,9,142,3,2,0,0,0,15.77777778,0,0,97,0,12.125,0,0,3,1,0,0
586,587,Zulfiqar Babar,Pakistan,3,27,3,28,0,0,0,0,0,110.1851852,0,3,,,,,,,,,,3,27,0,0,0,0,3,0,0,0,27,3,0,0,0,0,0,0,0
587,588,IA Karim,Kenya,13,257,2,267,0,0,2,2,23.36363636,72.15290427,0,13,,,,,,,,,,10,228,1,0,2,0,2,28.5,0,0,257,2,23.36363636,0,0,2,0,2,0
588,589,Usman Limbada,Canada,3,53,2,43,0,0,0,0,53,137.0634921,0,3,,,,,,,,,,3,53,0,0,0,0,2,53,0,0,53,2,53,0,0,0,0,0,0
589,590,Hamza Tariq,Canada,11,100,2,84,0,1,0,2,11.11111111,82.33225108,0,11,,,,,,,,,,10,96,2,1,0,0,2,12,0,0,100,2,11.11111111,0,0,2,1,0,0
590,591,MS Aulakh,Canada,1,0,0,2,0,0,0,1,0,0,0,1,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
591,592,Haris Sohail,Pakistan,13,210,2,213,0,1,2,1,19.09090909,78.69600867,1,12,52,0,52,0,0,0,0,1,0,10,195,1,1,2,0,2,24.375,0,0,158,2,15.8,0,0,1,1,1,0
592,593,TL Best,West Indies,1,17,1,9,0,0,0,0,0,188.8888889,1,0,17,1,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,0,0,,,,,,,,,
593,594,T Panyangara,Zimbabwe,5,23,4,18,0,0,0,1,23,88.57142857,2,3,2,2,0,0,0,0,0,0,0,5,23,1,0,0,0,4,23,0,0,21,2,21,0,0,1,0,0,0
594,595,CH Morris,South Africa,13,133,2,106,0,0,1,3,12.09090909,87.15224374,8,5,88,2,14.66666667,0,0,2,0,1,0,10,108,2,0,1,0,1,12,0,0,45,0,9,0,0,1,0,0,0
595,596,KJ Abbott,South Africa,6,23,4,20,0,0,0,0,11.5,110.4166667,5,1,21,3,10.5,0,0,0,0,0,0,6,23,0,0,0,0,4,11.5,0,0,2,1,0,0,0,0,0,0,0
596,597,Sohaib Maqsood,Pakistan,17,221,2,209,0,1,0,2,14.73333333,94.26422082,0,17,,,,,,,,,,10,100,2,0,0,0,1,11.11111111,0,0,221,2,14.73333333,0,0,2,1,0,0
597,598,JE Root,England,30,893,8,727,0,9,5,2,40.59090909,106.6978502,11,19,304,3,38,0,0,1,2,2,0,10,247,2,4,1,0,2,30.875,0,0,589,5,42.07142857,0,0,1,7,3,0
598,599,D Wiese,South Africa,10,92,4,77,0,0,0,1,15.33333333,136.0388386,6,4,54,2,13.5,0,0,0,0,0,0,10,92,1,0,0,0,4,15.33333333,0,0,38,2,19,0,0,1,0,0,0
599,600,RML Taylor,Scotland,6,85,3,58,0,1,0,0,28.33333333,127.898673,0,6,,,,,,,,,,6,85,0,1,0,0,3,28.33333333,0,0,85,3,28.33333333,0,0,0,1,0,0
600,601,G Goudie,Scotland,2,2,0,4,0,0,0,0,1,66.66666667,0,2,,,,,,,,,,2,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
601,602,SM Sharif,Scotland,16,123,8,104,0,0,0,2,15.375,94.93084734,2,14,13,1,13,0,0,0,0,0,0,10,81,0,0,0,0,5,16.2,0,0,110,7,15.71428571,0,0,2,0,0,0
602,603,I Wardlaw,Scotland,1,1,0,3,0,0,0,0,1,33.33333333,0,1,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
603,604,Mohammad Irfan,Pakistan,3,4,3,8,0,0,0,0,0,61.11111111,0,3,,,,,,,,,,3,4,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0
604,605,AP Devcich,New Zealand,4,111,0,81,0,1,1,0,27.75,108.7024457,0,4,,,,,,,,,,4,111,0,1,1,0,0,27.75,0,0,111,0,27.75,0,0,0,1,1,0
605,606,Al-Amin Hossain,Bangladesh,4,7,2,12,0,0,0,1,3.5,59.16666667,3,1,7,2,7,0,0,0,0,0,0,4,7,1,0,0,0,2,3.5,0,0,0,0,0,0,0,1,0,0,0
606,607,Fawad Ahmed,Australia,1,3,1,5,0,0,0,0,0,60,0,1,,,,,,,,,,1,3,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
607,608,Anwar Ali,Pakistan,10,109,3,77,0,1,0,1,15.57142857,105.2153892,1,9,2,0,2,0,0,0,0,0,0,10,109,1,1,0,0,3,15.57142857,0,0,107,3,17.83333333,0,0,1,1,0,0
608,609,Afsar Zazai,Afghanistan,1,9,0,22,0,0,0,0,9,40.90909091,0,1,,,,,,,,,,1,9,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0
609,610,Hashmatullah Shahidi,Afghanistan,1,1,1,1,0,0,0,0,0,100,0,1,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
610,611,NJ Maddinson,Australia,4,45,0,36,0,1,0,0,11.25,93.68055556,1,3,4,0,4,0,0,0,0,0,0,4,45,0,1,0,0,0,11.25,0,0,41,0,13.66666667,0,0,0,1,0,0
611,612,JNK Shannon,Ireland,8,111,0,87,0,1,1,1,13.875,95.23809524,3,5,62,0,20.66666667,0,0,1,0,1,0,8,111,1,1,1,0,0,13.875,0,0,49,0,9.8,0,0,0,1,0,0
612,613,Amir Hamza,Afghanistan,7,40,5,39,0,0,0,0,20,108.0552221,0,7,,,,,,,,,,7,40,0,0,0,0,5,20,0,0,40,5,20,0,0,0,0,0,0
613,614,KOA Powell,West Indies,1,12,0,14,0,0,0,0,12,85.71428571,0,1,,,,,,,,,,1,12,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0
614,615,CAK Walton,West Indies,17,225,0,208,0,2,0,5,13.23529412,80.33978168,7,10,131,0,18.71428571,0,0,1,1,0,0,10,136,3,1,0,0,0,13.6,0,0,94,0,9.4,0,0,4,1,0,0
615,616,BN Cooper,Netherlands,43,1017,9,848,0,8,7,5,29.91176471,96.61965088,10,33,247,0,24.7,0,0,1,1,2,0,10,311,1,4,2,0,1,34.55555556,0,0,770,9,32.08333333,0,0,4,7,5,0
616,617,Sharjeel Khan,Pakistan,15,360,0,271,0,4,2,0,24,125.6415816,0,15,,,,,,,,,,10,247,0,3,1,0,0,24.7,0,0,360,0,24,0,0,0,4,2,0
617,618,Bilawal Bhatti,Pakistan,3,23,1,15,0,0,0,1,11.5,113.8888889,1,2,13,1,0,0,0,0,0,0,0,3,23,1,0,0,0,1,11.5,0,0,10,0,5,0,0,1,0,0,0
618,619,CA Lynn,Australia,16,291,2,232,0,4,0,1,20.78571429,112.4380914,10,6,180,2,22.5,0,0,1,3,0,0,10,182,0,2,0,0,1,20.22222222,0,0,111,0,18.5,0,0,0,1,0,0
619,620,AS Dean,Canada,1,1,1,1,0,0,0,0,0,100,0,1,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
620,621,JOA Gordon,Canada,2,3,2,6,0,0,0,0,0,50,0,2,,,,,,,,,,2,3,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0
621,622,MA Leask,Scotland,18,232,2,190,0,2,1,1,14.5,103.9122322,2,16,47,1,47,0,0,0,1,0,0,10,93,1,1,0,0,1,10.33333333,0,0,185,1,12.33333333,0,0,1,1,1,0
622,623,MH Cross,Scotland,30,608,5,475,0,6,3,3,24.32,107.3669097,2,28,18,0,9,0,0,0,0,0,0,10,199,2,1,2,0,3,28.42857143,0,0,590,5,25.65217391,0,0,3,6,3,0
623,624,S Prasanna,Sri Lanka,20,214,6,176,0,1,0,0,15.28571429,116.8465007,4,16,51,1,17,0,0,0,0,0,0,10,148,0,1,0,0,4,24.66666667,0,0,163,5,14.81818182,0,0,0,1,0,0
624,625,Usman Shinwari,Pakistan,1,2,1,3,0,0,0,0,0,66.66666667,0,1,,,,,,,,,,1,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
625,626,MM Ali,England,30,392,7,298,0,3,2,6,17.04347826,101.5152268,10,20,199,3,28.42857143,0,0,1,0,2,0,10,184,0,1,1,0,2,23,0,0,193,4,12.0625,0,0,5,3,0,0
626,627,Amjad Ali,United Arab Emirates,5,42,1,55,0,0,0,0,10.5,72.51225891,1,4,2,1,0,0,0,0,0,0,0,5,42,0,0,0,0,1,10.5,0,0,40,0,10,0,0,0,0,0,0
627,628,Faizan Asif,United Arab Emirates,6,80,0,69,0,0,0,0,13.33333333,110.6688736,0,6,,,,,,,,,,6,80,0,0,0,0,0,13.33333333,0,0,80,0,13.33333333,0,0,0,0,0,0
628,629,SP Patil,United Arab Emirates,13,187,1,227,0,4,0,3,15.58333333,60.83753516,4,9,51,0,12.75,0,0,1,1,0,0,10,134,2,3,0,0,1,14.88888889,0,0,136,1,17,0,0,2,3,0,0
629,630,Khurram Khan,United Arab Emirates,3,73,0,77,0,1,0,0,24.33333333,93.55348781,0,3,,,,,,,,,,3,73,0,1,0,0,0,24.33333333,0,0,73,0,24.33333333,0,0,0,1,0,0
630,631,Shaiman Anwar,United Arab Emirates,32,971,4,787,1,9,6,1,34.67857143,115.7102635,19,13,693,2,40.76470588,0,0,1,4,6,1,10,386,0,3,2,1,2,48.25,0,0,278,2,25.27272727,0,0,0,5,0,0
631,632,Rohan Mustafa,United Arab Emirates,38,655,1,581,0,5,2,4,17.7027027,94.02263701,24,14,423,0,17.625,0,0,3,4,1,0,10,165,1,2,0,0,0,16.5,0,0,232,1,17.84615385,0,0,1,1,1,0
632,633,Amjad Javed,United Arab Emirates,18,271,3,252,0,1,1,1,18.06666667,118.9953928,6,12,158,1,31.6,0,0,0,1,1,0,10,121,1,1,0,0,3,17.28571429,0,0,113,2,11.3,0,0,1,0,0,0
633,634,V Shetty,United Arab Emirates,2,11,1,14,0,0,0,0,11,88.46153846,0,2,,,,,,,,,,2,11,0,0,0,0,1,11,0,0,11,1,11,0,0,0,0,0,0
634,635,EHSN Silva,United Arab Emirates,2,16,2,23,0,0,0,0,0,63.23529412,0,2,,,,,,,,,,2,16,0,0,0,0,2,0,0,0,16,2,0,0,0,0,0,0,0
635,636,Kamran Shazad,United Arab Emirates,2,21,0,18,0,0,0,1,10.5,65.625,0,2,,,,,,,,,,2,21,1,0,0,0,0,10.5,0,0,21,0,10.5,0,0,1,0,0,0
636,637,AM Guruge,United Arab Emirates,3,3,2,8,0,0,0,0,3,72.22222222,0,3,,,,,,,,,,3,3,0,0,0,0,2,3,0,0,3,2,3,0,0,0,0,0,0
637,638,CJ Jordan,England,31,270,12,218,0,1,0,3,14.21052632,132.6495378,8,23,35,3,7,0,0,1,0,0,0,10,102,0,1,0,0,4,17,0,0,235,9,16.78571429,0,0,2,1,0,0
638,639,Sabbir Rahman,Bangladesh,42,946,5,816,0,7,4,1,25.56756757,99.39575825,22,20,498,4,27.66666667,0,0,0,4,3,0,10,201,1,1,1,0,0,20.1,0,0,448,1,23.57894737,0,0,1,3,1,0
639,640,Arafat Sunny,Bangladesh,6,34,3,32,0,0,0,0,11.33333333,107.6388889,5,1,26,2,8.666666667,0,0,0,0,0,0,6,34,0,0,0,0,3,11.33333333,0,0,8,1,0,0,0,0,0,0,0
640,641,AK Perera,Sri Lanka,5,59,0,68,0,0,0,0,11.8,91.3030303,0,5,,,,,,,,,,5,59,0,0,0,0,0,11.8,0,0,59,0,11.8,0,0,0,0,0,0
641,642,Mohammad Mithun,Bangladesh,13,127,1,138,0,1,0,2,10.58333333,69.03411361,5,8,53,0,10.6,0,0,2,1,0,0,10,79,1,0,0,0,1,8.777777778,0,0,74,1,10.57142857,0,0,0,0,0,0
642,643,Irfan Ahmed,Hong Kong,8,76,0,87,0,1,0,2,9.5,61.27705628,0,8,,,,,,,,,,8,76,2,1,0,0,0,9.5,0,0,76,0,9.5,0,0,2,1,0,0
643,644,JJ Atkinson,Hong Kong,16,309,2,283,0,3,2,3,22.07142857,103.3291795,2,14,20,0,10,0,0,1,0,0,0,10,209,2,1,2,0,2,26.125,0,0,289,2,24.08333333,0,0,2,3,2,0
644,645,Waqas Barkat,Hong Kong,23,285,2,308,0,3,0,3,13.57142857,86.24120431,1,22,4,0,4,0,0,0,0,0,0,10,121,2,1,0,0,1,13.44444444,0,0,281,2,14.05,0,0,3,3,0,0
645,646,MS Chapman,Hong Kong,26,513,3,448,0,6,1,0,22.30434783,105.85767,9,17,145,2,20.71428571,0,0,0,2,0,0,10,183,0,3,0,0,2,22.875,0,0,368,1,23,0,0,0,4,1,0
646,647,Babar Hayat,Hong Kong,23,506,4,421,1,1,2,2,26.63157895,103.1113443,2,21,27,1,27,0,0,0,0,0,0,10,293,1,1,1,1,0,29.3,0,0,479,3,26.61111111,0,0,2,1,2,1
647,648,Nizakat Khan,Hong Kong,39,686,0,572,0,5,2,5,17.58974359,99.49221699,1,38,17,0,17,0,0,0,0,0,0,10,153,2,2,0,0,0,15.3,0,0,669,0,17.60526316,0,0,5,5,2,0
648,649,Munir Dar,Hong Kong,2,39,1,34,0,1,0,0,39,88.0952381,0,2,,,,,,,,,,2,39,0,1,0,0,1,39,0,0,39,1,39,0,0,0,1,0,0
649,650,Tanwir Afzal,Hong Kong,17,177,3,154,0,1,1,4,12.64285714,86.70635017,1,16,56,0,56,0,0,0,0,1,0,10,134,1,1,1,0,3,19.14285714,0,0,121,3,9.307692308,0,0,4,1,0,0
650,651,Haseeb Amjad,Hong Kong,9,45,5,45,0,0,0,0,11.25,126.4550265,1,8,8,0,8,0,0,0,0,0,0,9,45,0,0,0,0,5,11.25,0,0,37,5,12.33333333,0,0,0,0,0,0
651,652,Aizaz Khan,Hong Kong,31,352,8,337,0,3,0,4,15.30434783,92.33637312,1,30,20,0,20,0,0,0,0,0,0,10,135,1,2,0,0,1,15,0,0,332,8,15.09090909,0,0,4,3,0,0
652,653,Najeeb Tarakai,Afghanistan,12,258,1,217,0,2,1,1,23.45454545,99.50913996,0,12,,,,,,,,,,10,244,1,2,1,0,1,27.11111111,0,0,258,1,23.45454545,0,0,1,2,1,0
653,654,SR Thompson,Ireland,28,302,8,237,0,1,1,1,15.1,111.8062755,9,19,50,2,7.142857143,0,0,1,0,0,0,10,104,0,0,0,0,4,17.33333333,0,0,252,6,19.38461538,0,0,0,1,1,0
654,655,TJ Murtagh,Ireland,4,23,3,20,0,0,0,0,23,109.7222222,0,4,,,,,,,,,,4,23,0,0,0,0,3,23,0,0,23,3,23,0,0,0,0,0,0
655,656,SP Khakurel,Nepal,7,110,0,140,0,0,1,0,15.71428571,67.01201848,0,7,,,,,,,,,,7,110,0,0,1,0,0,15.71428571,0,0,110,0,15.71428571,0,0,0,0,1,0
