index,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,img_url
993,Asad Mohammad,Germany,1,5,0,5,0,0,0,0,5,100,1,5,0,0,0,0,0,5,0,31,1,0,0,0,0,13,1,5,0,0,0,0,0,5,https://i.ibb.co/YN3dFnR/player.png
994,Sahir Naqash,Germany,3,61,1,35,0,0,1,0,30.5,171.9124013,3,61,1,0,0,1,0,30.5,0,31,1,0,0,0,0,13,3,61,1,0,0,1,0,30.5,https://i.ibb.co/YN3dFnR/player.png
995,J Sumerauer,Jersey,2,8,1,10,0,0,0,0,8,80,2,8,1,0,0,0,0,8,0,31,1,0,0,0,0,13,2,8,1,0,0,0,0,8,https://i.ibb.co/YN3dFnR/player.png
996,NCK Liyanage,Malaysia,2,8,1,8,0,0,0,1,8,57.14285714,2,8,1,0,0,0,1,8,1,0,1,0,0,0,1,0,1,8,0,0,0,0,0,8,https://i.ibb.co/YN3dFnR/player.png
997,Anwar Rahman,Malaysia,4,5,1,10,0,0,0,1,1.666666667,43.75,4,5,1,0,0,0,1,1.666666667,1,0,0,0,0,0,1,0,3,5,1,0,0,0,0,2.5,https://i.ibb.co/YN3dFnR/player.png
998,Pavandeep Singh,Malaysia,5,5,5,8,0,0,0,1,0,80,5,5,5,0,0,0,1,0,3,4,3,0,0,0,0,0,2,1,2,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
999,TCW Veillard,Guernsey,1,3,1,5,0,0,0,0,0,60,1,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1000,W Peatfield,Guernsey,1,1,0,2,0,0,0,0,1,50,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1001,D Weston,Germany,2,19,0,18,0,0,0,0,9.5,100,2,19,0,0,0,0,0,9.5,0,31,1,0,0,0,0,13,2,19,0,0,0,0,0,9.5,https://i.ibb.co/YN3dFnR/player.png
1002,Mudassar Muhammad,Germany,2,53,0,68,0,0,1,0,26.5,77.94117647,2,53,0,0,0,1,0,26.5,0,31,1,0,0,0,0,13,2,53,0,0,0,1,0,26.5,https://i.ibb.co/YN3dFnR/player.png
1003,VB Chikkannaiah,Germany,4,83,0,88,0,1,0,1,20.75,66.15374332,4,83,0,0,1,0,1,20.75,0,31,1,0,0,0,0,13,4,83,0,0,1,0,1,20.75,https://i.ibb.co/YN3dFnR/player.png
1004,V Ganesan,Germany,2,9,1,13,0,0,0,0,9,69.04761905,2,9,1,0,0,0,0,9,0,31,1,0,0,0,0,13,2,9,1,0,0,0,0,9,https://i.ibb.co/YN3dFnR/player.png
1005,JL Martel,Guernsey,1,13,1,6,0,0,0,0,0,216.6666667,1,13,1,0,0,0,0,0,1,13,1,0,0,0,0,0,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1006,JE Dunford,Jersey,5,14,2,19,0,0,0,2,4.666666667,73.33333333,5,14,2,0,0,0,2,4.666666667,0,31,1,0,0,0,0,13,5,14,2,0,0,0,2,4.666666667,https://i.ibb.co/YN3dFnR/player.png
1007,CW Perchard,Jersey,4,16,1,23,0,0,0,1,5.333333333,58.88888889,4,16,1,0,0,0,1,5.333333333,0,31,1,0,0,0,0,13,4,16,1,0,0,0,1,5.333333333,https://i.ibb.co/YN3dFnR/player.png
1008,EJB Miles,Jersey,2,12,2,9,0,0,0,0,0,132.5,2,12,2,0,0,0,0,0,0,31,1,0,0,0,0,13,2,12,2,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1009,WJR Robertson,Jersey,1,1,1,2,0,0,0,0,0,50,1,1,1,0,0,0,0,0,0,31,1,0,0,0,0,13,1,1,1,0,0,0,0,0,https://i.ibb.co/YN3dFnR/player.png
1010,F Baleri,Ghana,4,42,1,61,0,0,0,0,14,69.16971917,4,42,1,0,0,0,0,14,0,31,1,0,0,0,0,13,4,42,1,0,0,0,0,14,https://i.ibb.co/YN3dFnR/player.png
1011,R Bakum,Ghana,4,45,0,47,0,0,0,1,11.25,74.16666667,4,45,0,0,0,0,1,11.25,0,31,1,0,0,0,0,13,4,45,0,0,0,0,1,11.25,https://i.ibb.co/YN3dFnR/player.png
1012,S Ateak,Ghana,3,45,0,48,0,0,0,0,15,89.87012987,3,45,0,0,0,0,0,15,0,31,1,0,0,0,0,13,3,45,0,0,0,0,0,15,https://i.ibb.co/YN3dFnR/player.png
1013,SL Perera,Ghana,2,10,0,24,0,0,0,0,5,55,2,10,0,0,0,0,0,5,0,31,1,0,0,0,0,13,2,10,0,0,0,0,0,5,https://i.ibb.co/YN3dFnR/player.png
1014,DNA Ankrah,Ghana,3,22,0,45,0,0,0,0,7.333333333,55.06294472,3,22,0,0,0,0,0,7.333333333,0,31,1,0,0,0,0,13,3,22,0,0,0,0,0,7.333333333,https://i.ibb.co/YN3dFnR/player.png
1015,JH Mensah,Ghana,2,17,0,10,0,0,0,0,8.5,125,2,17,0,0,0,0,0,8.5,0,31,1,0,0,0,0,13,2,17,0,0,0,0,0,8.5,https://i.ibb.co/YN3dFnR/player.png
1016,M Aboagye,Ghana,3,47,1,54,0,0,0,0,23.5,90.23569024,3,47,1,0,0,0,0,23.5,0,31,1,0,0,0,0,13,3,47,1,0,0,0,0,23.5,https://i.ibb.co/YN3dFnR/player.png
1017,IKO Aboagye,Ghana,4,16,0,38,0,0,0,1,4,38.33333333,4,16,0,0,0,0,1,4,0,31,1,0,0,0,0,13,4,16,0,0,0,0,1,4,https://i.ibb.co/YN3dFnR/player.png
1018,DK Anefie,Ghana,4,34,2,38,0,0,0,1,17,68.9484127,4,34,2,0,0,0,1,17,0,31,1,0,0,0,0,13,4,34,2,0,0,0,1,17,https://i.ibb.co/YN3dFnR/player.png
1019,SJ Baard,Namibia,14,410,2,332,0,4,1,1,34.16666667,112.7827665,10,281,0,0,2,1,1,28.1,4,189,0,0,2,0,0,47.25,10,221,2,0,2,1,1,27.625,https://i.ibb.co/YN3dFnR/player.png
1020,N Davin,Namibia,16,335,1,223,0,1,4,1,22.33333333,139.5782161,10,151,0,0,0,1,1,15.1,4,110,0,0,1,1,0,27.5,12,225,1,0,0,3,1,20.45454545,https://i.ibb.co/YN3dFnR/player.png
1021,C Viljoen,Namibia,6,68,2,71,0,0,1,0,17,101.5117768,6,68,2,0,0,1,0,17,0,31,1,0,0,0,0,13,6,68,2,0,0,1,0,17,https://i.ibb.co/YN3dFnR/player.png
1022,R Rohan,Singapore,12,209,1,181,0,0,3,2,19,91.77966641,10,177,1,0,0,2,1,19.66666667,6,131,1,0,0,3,1,26.2,6,78,0,0,0,0,1,13,https://i.ibb.co/YN3dFnR/player.png
1023,S Chandramohan,Singapore,14,436,1,386,0,3,5,2,33.53846154,97.48035958,10,296,0,0,2,3,2,29.6,6,229,1,0,2,2,0,45.8,8,207,0,0,1,3,2,25.875,https://i.ibb.co/YN3dFnR/player.png
1024,TH David,Singapore,14,558,3,359,0,4,4,0,50.72727273,145.9519021,10,365,1,0,2,3,0,40.55555556,6,281,2,0,2,3,0,70.25,8,277,1,0,2,1,0,39.57142857,https://i.ibb.co/YN3dFnR/player.png
1025,CR Suryawanshi,Singapore,2,4,0,8,0,0,0,1,2,28.57142857,2,4,0,0,0,0,1,2,2,4,0,0,0,0,1,2,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1026,Janak Prakash,Singapore,12,118,4,94,0,0,0,2,14.75,99.49344637,10,116,3,0,0,0,1,16.57142857,5,59,2,0,0,0,1,19.66666667,7,59,2,0,0,0,1,11.8,https://i.ibb.co/YN3dFnR/player.png
1027,A Krishna,Singapore,3,5,1,4,0,0,0,1,2.5,100,3,5,1,0,0,0,1,2.5,2,5,1,0,0,0,0,5,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1028,AE Paraam,Singapore,2,19,1,11,0,0,0,0,19,189.2857143,2,19,1,0,0,0,0,19,2,19,1,0,0,0,0,19,0,36.5,1,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1029,Inam-ul-Haq,Qatar,3,80,1,75,0,0,1,0,40,110.4377104,3,80,1,0,0,1,0,40,0,31,1,0,0,0,0,13,3,80,1,0,0,1,0,40,https://i.ibb.co/YN3dFnR/player.png
1030,Faisal Javed,Qatar,4,54,0,27,0,0,0,1,13.5,130.952381,4,54,0,0,0,0,1,13.5,0,31,1,0,0,0,0,13,4,54,0,0,0,0,1,13.5,https://i.ibb.co/YN3dFnR/player.png
1031,Kamran Khan (2),Qatar,6,121,0,119,0,0,1,0,20.16666667,96.31923632,6,121,0,0,0,1,0,20.16666667,0,31,1,0,0,0,0,13,6,121,0,0,0,1,0,20.16666667,https://i.ibb.co/YN3dFnR/player.png
1032,Muhammad Tanveer,Qatar,6,63,0,76,0,0,0,1,10.5,75.5185475,6,63,0,0,0,0,1,10.5,0,31,1,0,0,0,0,13,6,63,0,0,0,0,1,10.5,https://i.ibb.co/YN3dFnR/player.png
1033,Tamoor Sajjad,Qatar,6,167,1,145,0,0,2,0,33.4,111.5541637,6,167,1,0,0,2,0,33.4,0,31,1,0,0,0,0,13,6,167,1,0,0,2,0,33.4,https://i.ibb.co/YN3dFnR/player.png
1034,Nouman Sarwar,Qatar,4,96,3,68,0,0,2,1,96,116.6353383,4,96,3,0,0,2,1,96,0,31,1,0,0,0,0,13,4,96,3,0,0,2,1,96,https://i.ibb.co/YN3dFnR/player.png
1035,Mohammad Rizlan,Qatar,6,65,2,95,0,0,1,0,16.25,56.73280423,6,65,2,0,0,1,0,16.25,0,31,1,0,0,0,0,13,6,65,2,0,0,1,0,16.25,https://i.ibb.co/YN3dFnR/player.png
1036,Zaheer Ibrahim,Qatar,4,21,0,23,0,0,0,0,5.25,80,4,21,0,0,0,0,0,5.25,0,31,1,0,0,0,0,13,4,21,0,0,0,0,0,5.25,https://i.ibb.co/YN3dFnR/player.png
1037,Mohammed Awais,Qatar,3,11,0,16,0,0,0,1,3.666666667,43.93939394,3,11,0,0,0,0,1,3.666666667,0,31,1,0,0,0,0,13,3,11,0,0,0,0,1,3.666666667,https://i.ibb.co/YN3dFnR/player.png
1038,Iqbal Hussain,Qatar,4,26,1,28,0,0,0,1,8.666666667,90,4,26,1,0,0,0,1,8.666666667,0,31,1,0,0,0,0,13,4,26,1,0,0,0,1,8.666666667,https://i.ibb.co/YN3dFnR/player.png
1039,Qalandar Khan,Qatar,1,25,0,17,0,0,0,0,25,147.0588235,1,25,0,0,0,0,0,25,0,31,1,0,0,0,0,13,1,25,0,0,0,0,0,25,https://i.ibb.co/YN3dFnR/player.png
1040,JD Campbell,West Indies,2,11,0,16,0,0,0,1,5.5,39.28571429,2,11,0,0,0,0,1,5.5,1,11,0,0,0,0,0,11,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
